,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
10,"Hugh Jackman, Halle Berry, Ian McKellen, Patrick Stewart",7 wins & 37 nominations.,"$234,300,000.00","Canada, USA, UK",03 Oct 2006,Brett Ratner,"Action, Adventure, Fantasy",English,58,"When a cure is found to treat mutations, lines are drawn amongst the X-Men, led by Professor Charles Xavier, and the Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1NTg2ODA2Nl5BMl5BanBnXkFtZTcwMDc2MjEzMw@@._V1_SX300.jpg,20th Century Fox,PG-13,26 May 2006,True,104 min,X-Men: The Last Stand,movie,http://www.x-menthelaststand.com/,"Simon Kinberg, Zak Penn",2006,tt0376994,6.7,"395,842",rotten,232
11,"Martina Gedeck, Ulrich Mühe, Sebastian Koch, Ulrich Tukur",Won 1 Oscar. Another 75 wins & 32 nominations.,"$11,200,000.00",Germany,21 Aug 2007,Florian Henckel von Donnersmarck,"Drama, Thriller",German,89,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@._V1_SX300.jpg,Sony Pictures Classics,R,30 Mar 2007,True,137 min,The Lives of Others,movie,http://www.thelivesofothers.com/,Florian Henckel von Donnersmarck,2006,tt0405094,8.5,"271,758",certified,153
12,"Matt Damon, Angelina Jolie, Alec Baldwin, Tammy Blanchard",Nominated for 1 Oscar. Another 2 wins & 11 nominations.,"$59,839,040.00",USA,03 Apr 2007,Robert De Niro,"Drama, History, Thriller","English, Spanish, Russian, German, Lingala",61,The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@._V1_SX300.jpg,Universal Pictures,R,22 Dec 2006,True,167 min,The Good Shepherd,movie,http://www.thegoodshepherdmovie.com/,Eric Roth,2006,tt0343737,6.7,"88,498",rotten,166
13,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway",2 nominations.,"$57,789,574.00",USA,19 Dec 2006,Ericson Core,"Biography, Drama, Sport",English,63,"Based on the story of Vince Papale, a 30-year-old bartender from South Philadelphia who overcame long odds to play for the NFL's Philadelphia Eagles in 1976.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NjI2ODA5MF5BMl5BanBnXkFtZTcwNjMyMTMzMQ@@._V1_SX300.jpg,Buena Vista,PG,25 Aug 2006,True,105 min,Invincible,movie,http://www.invincible.movies.com,Brad Gann,2006,tt0445990,7.1,"53,691",fresh,133
14,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn",Won 1 Oscar. Another 17 wins & 20 nominations.,"$15,962,471.00","USA, France, Japan",13 Feb 2007,Sofia Coppola,"Biography, Drama, History","English, Latin, French",65,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen and ultimately the fall of Versailles.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTk1NzY5NV5BMl5BanBnXkFtZTcwOTMzNDgzMQ@@._V1_SX300.jpg,Sony Pictures,PG-13,20 Oct 2006,True,123 min,Marie Antoinette,movie,http://www.sonypictures.com/movies/marieantoinette/index.html,Sofia Coppola,2006,tt0422720,6.4,"82,637",rotten,179
15,"Amanda Bynes, Channing Tatum, Laura Ramsey, Vinnie Jones",2 wins & 5 nominations.,"$33,687,630.00","USA, Canada",18 Jul 2006,Andy Fickman,"Comedy, Romance, Sport",English,45,"When her brother decides to ditch for a couple weeks in London, Viola heads over to his elite boarding school, disguises herself as him, and proceeds to fall for one of her soccer teammates. Little does she realize she's not the only one with romantic troubles, as she, as he, gets in the middle of a series of intermingled love affairs.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzAzMDk1Ml5BMl5BanBnXkFtZTcwNjg0OTEzMQ@@._V1_SX300.jpg,DreamWorks SKG,PG-13,17 Mar 2006,True,105 min,She's the Man,movie,http://www.shestheman-themovie.com/,"Ewan Leslie (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay), Ewan Leslie (story)",2006,tt0454945,6.4,"121,348",rotten,109
16,"Channing Tatum, Jenna Dewan Tatum, Damaine Radcliff, De'Shawn Washington",1 win & 3 nominations.,"$65,269,010.00",USA,19 Dec 2006,Anne Fletcher,"Crime, Drama, Music",English,48,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDM5Mjc1Nl5BMl5BanBnXkFtZTcwMDkyODQzMQ@@._V1_SX300.jpg,Buena Vista,PG-13,11 Aug 2006,True,104 min,Step Up,movie,http://myspace.com/stepupmovie,"Duane Adler (screenplay), Melissa Rosenberg (screenplay), Duane Adler (story)",2006,tt0462590,6.5,"94,104",rotten,103
17,"Will Smith, Jaden Smith, Thandie Newton, Brian Howe",Nominated for 1 Oscar. Another 11 wins & 24 nominations.,"$162,586,036.00",USA,27 Mar 2007,Gabriele Muccino,"Biography, Drama","English, Cantonese",64,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional endeavor.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_SX300.jpg,Sony Pictures,PG-13,15 Dec 2006,True,117 min,The Pursuit of Happyness,movie,http://www.sonypictures.com/movies/thepursuitofhappyness/,Steve Conrad,2006,tt0454921,8.0,"355,003",fresh,171
18,"Lucas Black, Damien Marzette, Trula M. Marcus, Zachery Ty Bryan",4 nominations.,"$62,500,000.00",USA,26 Sep 2006,Justin Lin,"Action, Crime, Romance","English, Japanese",46,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_SX300.jpg,Universal Pictures,PG-13,16 Jun 2006,True,104 min,The Fast and the Furious: Tokyo Drift,movie,http://www.thefastandthefurious3.com/main.html,Chris Morgan,2006,tt0463985,6.0,"187,189",rotten,113
19,"Abigail Breslin, Greg Kinnear, Paul Dano, Alan Arkin",Won 2 Oscars. Another 68 wins & 105 nominations.,"$59,831,476.00",USA,19 Dec 2006,"Jonathan Dayton, Valerie Faris","Comedy, Drama",English,80,A family determined to get their young daughter into the finals of a beauty pageant take a cross-country trip in their VW bus.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,Fox Searchlight,R,18 Aug 2006,True,101 min,Little Miss Sunshine,movie,http://www2.foxsearchlight.com/littlemisssunshine/,Michael Arndt,2006,tt0449059,7.8,"365,227",certified,210
20,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno",Nominated for 1 Golden Globe. Another 6 wins & 21 nominations.,"$217,536,138.00","USA, Malta, France, UK",14 Nov 2006,Ron Howard,"Mystery, Thriller","English, French, Latin, Spanish",46,A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SX300.jpg,Sony Pictures,PG-13,19 May 2006,True,149 min,The Da Vinci Code,movie,http://www.thedavincicode-movie.com,"Akiva Goldsman (screenplay), Dan Brown (novel)",2006,tt0382625,6.6,"330,522",rotten,221
21,"Jesse Metcalfe, Brittany Snow, Ashanti, Sophia Bush",2 wins & 2 nominations.,"$40,922,134.00","USA, Canada",14 Nov 2006,Betty Thomas,"Comedy, Romance","English, Japanese",41,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MDkwODQ3OV5BMl5BanBnXkFtZTcwNTE4NDQzMQ@@._V1_SX300.jpg,20th Century Fox,PG-13,28 Jul 2006,True,89 min,John Tucker Must Die,movie,http://www.myspace.com/JohnTucker,Jeff Lowell,2006,tt0455967,5.8,"69,043",rotten,93
22,"Jordana Brewster, Taylor Handley, Diora Baird, Matt Bomer",5 nominations.,"$39,418,953.00",USA,16 Jan 2007,Jonathan Liebesman,Horror,English,30,"On one last road trip before they're sent to serve in Vietnam, two brothers and their girlfriends get into an accident that calls their local sheriff to the scene. Thus begins a terrifying experience where the teens are taken to a secluded house of horrors, where a young, would-be killer is being nurtured.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzUzZmZhZmQtYjNiMS00N2UwLTk0NzQtYmJjYWVkZjMwMWVkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,New Line Cinema,R,06 Oct 2006,True,91 min,The Texas Chainsaw Massacre: The Beginning,movie,http://www.texaschainsawmovie.com/,"Sheldon Turner (screenplay), Sheldon Turner (story), David J. Schow (story)",2006,tt0420294,5.9,"57,990",rotten,83
23,"Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews",1 nomination.,"$313,505.00",USA,09 Jan 2007,Mike Judge,"Adventure, Comedy, Sci-Fi",English,66,"Private Joe Bauers, the definition of ""average American"", is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.",https://images-na.ssl-images-amazon.com/images/M/MV5BMWQ4MzI2ZDQtYjk3MS00ODdjLTkwN2QtOTBjYzIwM2RmNzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,25 Jan 2007,True,84 min,Idiocracy,movie,N/A,"Mike Judge (story), Mike Judge (screenplay), Etan Cohen (screenplay)",2006,tt0387808,6.6,"113,214",fresh,43
24,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers",Nominated for 5 Oscars. Another 8 wins & 26 nominations.,"$57,300,000.00","Germany, USA",20 Mar 2007,Edward Zwick,"Adventure, Drama, Thriller","English, Mende, Afrikaans",64,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTYyNjkwNV5BMl5BanBnXkFtZTcwODE3MTI0MQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,08 Dec 2006,True,143 min,Blood Diamond,movie,http://www.blooddiamondmovie.com/,"Charles Leavitt (screenplay), Charles Leavitt (story), C. Gaby Mitchell (story)",2006,tt0450259,8.0,"416,694",fresh,211
25,"Edward Norton, Paul Giamatti, Jessica Biel, Rufus Sewell",Nominated for 1 Oscar. Another 10 wins & 9 nominations.,"$39,680,302.00","USA, Czech Republic",09 Jan 2007,Neil Burger,"Drama, Mystery, Romance",English,68,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MjQyMDkzN15BMl5BanBnXkFtZTcwNzAyNTQzMQ@@._V1_SX300.jpg,Yari Film Group,PG-13,01 Sep 2006,True,110 min,The Illusionist,movie,http://www.theillusionist.com/,"Neil Burger (screenplay), Steven Millhauser (short story ""Eisenheim the Illusionist"")",2006,tt0443543,7.6,"305,702",certified,187
26,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban",10 wins & 10 nominations.,"$42,219,433.00",USA,19 Dec 2006,M. Night Shyamalan,"Drama, Fantasy, Mystery",English,36,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTc0NTk5M15BMl5BanBnXkFtZTcwMDE5NzkyMw@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,21 Jul 2006,True,110 min,Lady in the Water,movie,http://ladyinthewater.warnerbros.com/,M. Night Shyamalan,2006,tt0452637,5.6,"81,295",rotten,211
27,"Hugh Jackman, Kate Winslet, Ian McKellen, Jean Reno",Nominated for 1 BAFTA Film Award. Another 6 wins & 13 nominations.,"$64,459,316.00","UK, USA",20 Feb 2007,"David Bowers, Sam Fell","Animation, Adventure, Comedy",English,74,"The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MzE1MDk2N15BMl5BanBnXkFtZTYwMjEwMzI3._V1_SX300.jpg,Paramount,PG,03 Nov 2006,True,85 min,Flushed Away,movie,http://www.flushedaway.com/,"Dick Clement (screenplay), Ian La Frenais (screenplay), Christopher Lloyd (screenplay), Joe Keenan (screenplay), William Davies (screenplay), Sam Fell (story by), Peter Lord (story by), Dick Clement (story by), Ian La Frenais (story by)",2006,tt0424095,6.6,"88,142",certified,130
28,"Radha Mitchell, Sean Bean, Laurie Holden, Deborah Kara Unger",8 nominations.,"$46,982,632.00","Canada, France, Japan",22 Aug 2006,Christophe Gans,"Adventure, Horror, Mystery",English,30,"A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzQ3NTgxNV5BMl5BanBnXkFtZTcwMTMwOTIzMQ@@._V1_SX300.jpg,Sony Pictures,R,21 Apr 2006,True,125 min,Silent Hill,movie,http://www.sonypictures.com/movies/silenthill/,Roger Avary,2006,tt0384537,6.6,"178,401",rotten,90
29,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi",2 wins & 6 nominations.,"$62,318,875.00","USA, Canada",06 Jun 2006,Len Wiseman,"Action, Adventure, Fantasy","English, French, Hungarian",36,"Picking up directly from the previous film, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNDY1OTQwOV5BMl5BanBnXkFtZTcwNjcxMTIzMw@@._V1_SX300.jpg,Sony/Screen Gems,R,20 Jan 2006,True,106 min,Underworld: Evolution,movie,http://www.sonypictures.com/movies/underworldevolution/,"Danny McBride (screenplay), Len Wiseman (story), Danny McBride (story), Kevin Grevioux (characters), Len Wiseman (characters), Danny McBride (characters)",2006,tt0401855,6.8,"162,468",rotten,101
30,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden",Nominated for 1 Oscar. Another 12 wins & 38 nominations.,"$200,100,000.00",USA,28 Nov 2006,Bryan Singer,"Action, Adventure, Sci-Fi","English, German, French",72,"Superman reappears after a long absence, but is challenged by an old foe who uses Kryptonian technology for world domination.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzA5MjI0Nl5BMl5BanBnXkFtZTcwMTEwNzMzMQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,28 Jun 2006,True,154 min,Superman Returns,movie,http://www.supermanreturns.com/,"Michael Dougherty (screenplay), Dan Harris (screenplay), Bryan Singer (story), Michael Dougherty (story), Dan Harris (story), Jerry Siegel (characters), Joe Shuster (characters)",2006,tt0348150,6.1,"244,479",certified,258
31,"Aaron Stanford, Kathleen Quinlan, Vinessa Shaw, Emilie de Ravin",2 wins & 7 nominations.,"$41,685,824.00",USA,04 Mar 2008,Alexandre Aja,Horror,English,52,"A suburban American family is being stalked by a group of psychotic people who live in the desert, far away from civilization.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0MTg5MzEyOF5BMl5BanBnXkFtZTcwNDUyMzIzMQ@@._V1_SX300.jpg,Fox Searchlight Pictures,R,10 Mar 2006,True,107 min,The Hills Have Eyes,movie,http://www2.foxsearchlight.com/thehillshaveeyes/,"Alexandre Aja (screenplay), Grégory Levasseur (screenplay), Wes Craven",2006,tt0454841,6.4,"134,325",rotten,136
32,"Adam Sandler, Kate Beckinsale, Christopher Walken, David Hasselhoff",Nominated for 1 Oscar. Another 3 wins & 11 nominations.,"$137,340,146.00",USA,10 Oct 2006,Frank Coraci,"Comedy, Drama, Fantasy","English, Portuguese, Japanese",45,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyODM5MzY2N15BMl5BanBnXkFtZTcwNjcyMTIzMQ@@._V1_SX300.jpg,Sony Pictures Releasing,PG-13,23 Jun 2006,True,107 min,Click,movie,http://www.sonypictures.com/movies/click/,"Steve Koren, Mark O'Keefe",2006,tt0389860,6.4,"254,107",rotten,167
33,"Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer",6 wins & 11 nominations.,"$88,439,515.00",USA,08 Aug 2006,Spike Lee,"Crime, Drama, Mystery","English, Albanian, Spanish",76,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",https://images-na.ssl-images-amazon.com/images/M/MV5BYjc4MjA2ZDgtOGY3YS00NDYzLTlmNTEtYWMxMzcwZjgzYWNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,R,24 Mar 2006,True,129 min,Inside Man,movie,http://theinsideman.net/,Russell Gewirtz,2006,tt0454848,7.6,"282,359",certified,200
34,"Sylvester Stallone, Burt Young, Antonio Tarver, Geraldine Hughes",3 nominations.,"$70,147,850.00",USA,20 Mar 2007,Sylvester Stallone,"Drama, Sport","English, Spanish",63,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.",https://images-na.ssl-images-amazon.com/images/M/MV5BNWIyNmQyNjctYmVmMS00MGI4LWIxMmUtNjA0ODYzOTA0Yjk0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,MGM,PG,20 Dec 2006,True,102 min,Rocky Balboa,movie,http://www.rocky.com/,"Sylvester Stallone, Sylvester Stallone (characters)",2006,tt0479143,7.2,"168,719",certified,176
35,"Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel",1 win & 5 nominations.,"$63,944,632.00","USA, UK",23 Apr 2007,Tony Scott,"Action, Sci-Fi, Thriller",English,59,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",https://images-na.ssl-images-amazon.com/images/M/MV5BZWUyNzk1OTEtODhlZC00NGMwLTk5MWMtZGY0YTIwMmY0MjFmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Buena Vista,PG-13,22 Nov 2006,True,126 min,Deja Vu,movie,http://dejavu.movies.com,"Bill Marsilii, Terry Rossio",2006,tt0453467,7.0,"250,238",rotten,156
