,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
10,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf",14 wins & 28 nominations.,"$623,753.00","Denmark, Germany, Belgium, UK, France",N/A,Lars von Trier,Drama,English,64,A self-diagnosed nymphomaniac recounts her erotic experiences to the man who saved her after a beating.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3Njc5MjI5Ml5BMl5BanBnXkFtZTgwNTY3Mjg3MDE@._V1_SX300.jpg,Magnolia Pictures,NOT RATED,06 Mar 2014,True,117 min,Nymphomaniac: Vol. I,movie,http://www.nymphomaniacthemovie.com/,Lars von Trier,2013,tt1937390,7.0,"87,499",certified,181
11,"James Franco, Mila Kunis, Rachel Weisz, Michelle Williams",5 wins & 31 nominations.,"$234,903,076.00",USA,11 Jun 2013,Sam Raimi,"Adventure, Family, Fantasy",English,44,"A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become the king, and release the land from the Wicked Witches using his great (but fake) powers.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_SX300.jpg,Walt Disney Pictures,PG,08 Mar 2013,True,130 min,Oz the Great and Powerful,movie,http://disney.go.com/thewizard/,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (""Oz"" works)",2013,tt1623205,6.3,"179,745",rotten,247
12,"Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner",Nominated for 10 Oscars. Another 66 wins & 202 nominations.,"$99,165,609.00",USA,18 Mar 2014,David O. Russell,"Crime, Drama","English, Arabic",90,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxMTc0MDc4N15BMl5BanBnXkFtZTgwODUyNTI1MDE@._V1_SX300.jpg,Sony Pictures,R,20 Dec 2013,True,138 min,American Hustle,movie,http://www.americanhustle-movie.com/,"Eric Warren Singer, David O. Russell",2013,tt1800241,7.3,"370,424",certified,257
13,"Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",Nominated for 3 Oscars. Another 14 wins & 81 nominations.,"$180,443,783.00","USA, New Zealand",08 Apr 2014,Peter Jackson,"Adventure, Fantasy",English,66,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzU0NDY0NDEzNV5BMl5BanBnXkFtZTgwOTIxNDU1MDE@._V1_SX300.jpg,Warner Bros.,PG-13,13 Dec 2013,True,161 min,The Hobbit: The Desolation of Smaug,movie,http://www.thehobbit.com/index.html,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Guillermo del Toro (screenplay), J.R.R. Tolkien (novel)",2013,tt1170358,7.9,"505,400",certified,222
14,"Henry Cavill, Amy Adams, Michael Shannon, Diane Lane",7 wins & 44 nominations.,"$291,021,565.00","USA, Canada, UK",12 Nov 2013,Zack Snyder,"Action, Adventure, Fantasy",English,55,"Clark Kent, one of the last of an extinguished race disguised as an unremarkable human, is forced to reveal his identity when Earth is invaded by an army of survivors who threaten to bring the planet to the brink of destruction.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5OTYzNjI0Ml5BMl5BanBnXkFtZTcwMzM1NDA1OQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,14 Jun 2013,True,143 min,Man of Steel,movie,http://manofsteel.warnerbros.com,"David S. Goyer (screenplay), David S. Goyer (story), Christopher Nolan (story), Jerry Siegel (Superman created by), Joe Shuster (Superman created by)",2013,tt0770828,7.1,"569,009",rotten,301
15,"Dwayne Johnson, Jonathan Pryce, Byung-hun Lee, Elodie Yung",1 win & 11 nominations.,"$122,512,052.00",USA,30 Jul 2013,Jon M. Chu,"Action, Adventure, Sci-Fi",English,41,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzk5ODM0OTQ0N15BMl5BanBnXkFtZTcwODg2ODE4OA@@._V1_SX300.jpg,Paramount Pictures,PG-13,28 Mar 2013,True,110 min,G.I. Joe: Retaliation,movie,http://www.gijoemovie.com/,"Rhett Reese, Paul Wernick",2013,tt1583421,5.8,"150,190",rotten,164
16,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston",14 wins & 21 nominations.,"$137,387,272.00",USA,22 Oct 2013,James Wan,"Horror, Mystery, Thriller","English, Latin",68,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,19 Jul 2013,True,112 min,The Conjuring,movie,http://www.theconjuring-movie.com,"Chad Hayes, Carey Hayes",2013,tt1457767,7.5,"320,580",certified,202
17,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",3 wins & 7 nominations.,"$71,100,000.00",USA,07 May 2013,Lasse Hallström,"Drama, Romance, Thriller","English, Portuguese",34,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,Relativity Media,PG-13,14 Feb 2013,True,115 min,Safe Haven,movie,http://Facebook.com/SafeHavenMovie,"Dana Stevens (screenplay), Gage Lansky (screenplay), Nicholas Sparks (based upon the novel by)",2013,tt1702439,6.7,"82,641",rotten,140
18,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins",2 wins & 18 nominations.,"$206,360,018.00",USA,25 Feb 2014,Alan Taylor,"Action, Adventure, Fantasy",English,54,"When Dr. Jane Foster gets cursed with a powerful entity known as the Aether, Thor is heralded of the cosmic event known as the Convergence and the genocidal Dark Elves.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_SX300.jpg,Walt Disney Pictures,PG-13,08 Nov 2013,True,112 min,Thor: The Dark World,movie,http://www.facebook.com/ThorMovie,"Christopher Yost (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), Don Payne (story by), Robert Rodat (story by), Stan Lee (based on the Marvel comics by), Larry Lieber (based on the Marvel comics by), Jack Kirby (based on the Marvel comics by)",2013,tt1981115,7.1,"432,054",fresh,247
19,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Chris Evans, Kang-ho Song, Ed Harris, John Hurt",33 wins & 102 nominations.,"$2,786,828.00","South Korea, Czech Republic, USA, France",21 Oct 2014,Joon-ho Bong,"Action, Drama, Sci-Fi","English, Korean, French, Japanese, Czech",84,"Set in a future where a failed climate-change experiment kills all life on the planet except for a lucky few who boarded the Snowpiercer, a train that travels around the globe, where a class system emerges.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_SX300.jpg,Radius-TWC,R,11 Jul 2014,True,126 min,Snowpiercer,movie,http://snowpiercer-film.com/,"Joon-ho Bong (screenplay), Kelly Masterson (screenplay), Joon-ho Bong (screen story), Jacques Lob (based on Le Transperceneige by), Benjamin Legrand (based on Le Transperceneige by), Jean-Marc Rochette (based on Le Transperceneige by)",2013,tt1706620,7.0,"194,745",certified,215
21,"Léa Seydoux, Adèle Exarchopoulos, Salim Kechiouche, Aurélien Recoing",Nominated for 1 Golden Globe. Another 84 wins & 94 nominations.,"$46,024,509.00","France, Belgium, Spain",25 Feb 2013,Abdellatif Kechiche,"Drama, Romance","French, English",88,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire and to assert herself as a woman and as an adult. In front of others, Adèle grows, seeks herself, loses herself, and ultimately finds herself through love and loss.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_SX300.jpg,IFC Films,NC-17,09 Oct 2013,True,180 min,Blue Is the Warmest Color,movie,https://www.facebook.com/laviedadele.lefilm,"Abdellatif Kechiche (scenario,  adaptation and dialogue), Ghalia Lacroix (scenario,  adaptation and dialogue), Julie Maroh (adapted from: the comic book ""Le Bleu est une couleur chaude"" by)",2013,tt2278871,7.8,"100,299",certified,169
22,"Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster",8 wins & 21 nominations.,"$238,700,000.00",USA,10 Dec 2013,Justin Lin,"Action, Crime, Thriller","English, Russian, Spanish, Indonesian, Danish, Cantonese",61,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NTg2NDQzOF5BMl5BanBnXkFtZTcwNjc2NzQzOQ@@._V1_SX300.jpg,Universal Pictures,PG-13,24 May 2013,True,130 min,Fast & Furious 6,movie,http://www.thefastandthefurious.com/,"Chris Morgan, Gary Scott Thompson (characters)",2013,tt1905041,7.1,"310,621",fresh,194
23,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza",1 win & 28 nominations.,N/A,USA,31 Dec 2013,Joseph Gordon-Levitt,"Comedy, Drama, Romance",English,66,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1._CR28,28.649993896484375,1271,1991.0000305175781_SX89_AL_.jpg_V1_SX300.jpg",Relativity Media,R,27 Sep 2013,True,90 min,Don Jon,movie,http://www.facebook.com/DonJonMovie?fref=ts,Joseph Gordon-Levitt,2013,tt2229499,6.6,"196,270",certified,185
24,"Jaden Smith, Will Smith, Sophie Okonedo, Zoë Kravitz",3 wins & 7 nominations.,"$60,522,097.00",USA,08 Oct 2013,M. Night Shyamalan,"Action, Adventure, Sci-Fi",English,33,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MzQyMjkwMl5BMl5BanBnXkFtZTcwMDk2OTE0OQ@@._V1_SX300.jpg,Sony Pictures,PG-13,31 May 2013,True,100 min,After Earth,movie,http://afterearth.com/,"Gary Whitta (screenplay), M. Night Shyamalan (screenplay), Will Smith (story)",2013,tt1815862,4.9,"163,959",rotten,191
25,"James Franco, Jonah Hill, Seth Rogen, Jay Baruchel",10 wins & 19 nominations.,"$96,200,000.00",USA,01 Oct 2013,"Evan Goldberg, Seth Rogen","Comedy, Fantasy","English, Spanish",67,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_SX300.jpg,Sony Pictures,R,12 Jun 2013,True,107 min,This Is the End,movie,http://www.thisistheend.com,"Seth Rogen (screenplay), Evan Goldberg (screenplay), Seth Rogen (screen story), Evan Goldberg (screen story), Seth Rogen (short film ""Jay and Seth vs. The Apocalypse""), Jason Stone (based on the short film ""Jay and Seth vs. The Apocalypse"" by), Evan Goldberg (short film ""Jay and Seth vs. The Apocalypse"")",2013,tt1245492,6.7,"322,838",certified,212
26,"Jake Gyllenhaal, Mélanie Laurent, Sarah Gadon, Isabella Rossellini",14 wins & 24 nominations.,"$455,421.00","Canada, Spain, France",24 Jun 2014,Denis Villeneuve,"Mystery, Thriller",English,61,A man seeks out his exact look-alike after spotting him in a movie.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NzA5NjE4N15BMl5BanBnXkFtZTgwMjQ4NzMxMTE@._V1_SX300.jpg,A24 Films,R,06 Feb 2014,True,91 min,Enemy,movie,http://enemy-movie.com/,"José Saramago (novel), Javier Gullón",2013,tt2316411,6.9,"105,375",certified,108
27,"Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough",12 nominations.,"$89,021,735.00",USA,06 Aug 2013,Joseph Kosinski,"Action, Adventure, Mystery",English,54,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX300.jpg,Universal Pictures,PG-13,19 Apr 2013,True,124 min,Oblivion,movie,http://www.oblivionmovie.com/,"Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)",2013,tt1483013,7.0,"403,921",rotten,234
28,"Adam Sandler, Kevin James, Chris Rock, David Spade",5 wins & 15 nominations.,"$127,400,000.00",USA,05 Nov 2013,Dennis Dugan,Comedy,"English, Spanish",19,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and 400 costumed party crashers sometimes crazy follows you.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNTI2MDI0OF5BMl5BanBnXkFtZTcwMTk5MDg0OQ@@._V1_SX300.jpg,Sony Pictures,PG-13,12 Jul 2013,True,101 min,Grown Ups 2,movie,http://www.GrownUps2-Movie.com/,"Fred Wolf, Adam Sandler, Tim Herlihy, Adam Sandler (based on characters created by), Fred Wolf (based on characters created by)",2013,tt2191701,5.4,"112,027",rotten,108
29,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",3 wins & 9 nominations.,"$18,472,384.00",UK,04 Feb 2014,Richard Curtis,"Comedy, Drama, Fantasy",English,55,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_SX300.jpg,Universal Pictures,R,08 Nov 2013,True,123 min,About Time,movie,http://www.abouttimemovie.com/,Richard Curtis,2013,tt2194499,7.8,"214,782",fresh,140
30,"Chadwick Boseman, Harrison Ford, Nicole Beharie, Christopher Meloni",3 wins & 18 nominations.,"$95,001,343.00",USA,16 Jul 2013,Brian Helgeland,"Biography, Drama, Sport",English,62,The story of Jackie Robinson from his signing with the Brooklyn Dodgers organization in 1945 to his historic 1947 rookie season when he broke the color barrier in Major League Baseball.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,12 Apr 2013,True,128 min,42,movie,http://42movie.warnerbros.com/,Brian Helgeland,2013,tt0453562,7.5,"68,212",certified,178
31,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf",14 wins & 26 nominations.,"$205,435.00","Denmark, Germany, Belgium, UK, France, Sweden",N/A,Lars von Trier,Drama,English,60,"The continuation of Joe's sexually dictated life delves into the darker aspects of her adulthood, obsessions and what led to her being in Seligman's care.",https://images-na.ssl-images-amazon.com/images/M/MV5BODU2OTljNGYtNjIwMC00ZWIwLWE1NTEtNTk1ZDM5YWI5NzU2XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg,Magnolia Pictures,NOT RATED,20 Mar 2014,True,123 min,Nymphomaniac: Vol. II,movie,http://www.nymphomaniacthemovie.com/,Lars von Trier,2013,tt2382009,6.7,"63,909",fresh,119
32,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen",Won 7 Oscars. Another 219 wins & 170 nominations.,"$274,084,951.00","UK, USA",25 Feb 2014,Alfonso Cuarón,"Adventure, Drama, Sci-Fi","English, Greenlandic",96,Two astronauts work together to survive after an accident which leaves them alone in space.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,04 Oct 2013,True,91 min,Gravity,movie,http://gravitymovie.warnerbros.com/,"Alfonso Cuarón, Jonás Cuarón",2013,tt1454468,7.8,"608,169",certified,315
33,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",3 wins & 23 nominations.,"$202,351,611.00",USA,17 Sep 2013,Marc Forster,"Action, Adventure, Horror","English, Spanish, Hebrew, Arabic",63,"Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NTgxMjIxOF5BMl5BanBnXkFtZTcwMDM0MDY1OQ@@._V1_SX300.jpg,Paramount Pictures,PG-13,21 Jun 2013,True,116 min,World War Z,movie,http://tinyurl.com/oo4f7jj,"Matthew Michael Carnahan (screenplay), Drew Goddard (screenplay), Damon Lindelof (screenplay), Matthew Michael Carnahan (screen story), J. Michael Straczynski (screen story), Max Brooks (based on the novel by)",2013,tt0816711,7.0,"485,503",fresh,257
34,"Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West",6 wins & 10 nominations.,"$31,165,421.00","USA, Germany, Canada",03 Dec 2013,Harald Zwart,"Action, Fantasy, Horror",English,33,"When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzAyOTQyNF5BMl5BanBnXkFtZTcwNzQ1MDc4OQ@@._V1_SX300.jpg,Sony Pictures,PG-13,21 Aug 2013,True,130 min,The Mortal Instruments: City of Bones,movie,http://www.themortalinstrumentsmovie.com/,"Jessica Postigo (screenplay), Cassandra Clare (based on the novel by)",2013,tt1538403,5.9,"110,600",rotten,117
35,"Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter",3 wins & 14 nominations.,"$144,900,000.00",USA,19 Nov 2013,Rawson Marshall Thurber,"Comedy, Crime","English, Spanish",44,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg,Warner Bros. Pictures,R,07 Aug 2013,True,110 min,We're the Millers,movie,http://www.werethemillers.com,"Bob Fisher (screenplay), Steve Faber (screenplay), Sean Anders (screenplay), John Morris (screenplay), Bob Fisher (story), Steve Faber (story)",2013,tt1723121,7.0,"328,149",rotten,149
36,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster",Nominated for 2 Oscars. Another 5 wins & 14 nominations.,"$97,665,254.00",USA,03 Jun 2014,Peter Berg,"Action, Biography, Drama","English, Pushto",60,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_SX300.jpg,Universal Studios,R,10 Jan 2014,True,121 min,Lone Survivor,movie,http://www.lonesurvivorfilm.com/,"Peter Berg, Marcus Luttrell (book), Patrick Robinson (book)",2013,tt1091191,7.6,"213,818",certified,208
