,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,tomatoImage,tomatoReviews
11,"Tom Cruise, Max von Sydow, Steve Harris, Neal McDonough",Nominated for 1 Oscar. Another 18 wins & 76 nominations.,"$132,000,000.00",USA,17 Dec 2002,Steven Spielberg,"Action, Mystery, Sci-Fi","English, Swedish",80,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",https://images-na.ssl-images-amazon.com/images/M/MV5BMDgzNDk3ZDctYTUxMC00MDQzLWI1MTctMmQxYWE0MGUzYzIxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Dreamworks,PG-13,21 Jun 2002,True,145 min,Minority Report,movie,http://www.minorityreport.com,"Philip K. Dick (short story), Scott Frank (screenplay), Jon Cohen (screenplay)",2002,tt0181689,7.7,"415,973",certified,245
12,"Alex Palmer, Bindu De Stoppani, Jukka Hiltunen, David Schneider",9 wins & 27 nominations.,"$44,900,469.00",UK,21 Oct 2003,Danny Boyle,"Drama, Horror, Sci-Fi","English, Spanish",73,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjEwNDMzMF5BMl5BanBnXkFtZTgwMzgwNDgwNzE@._V1_SX300.jpg,Fox Searchlight Pictures,R,27 Jun 2003,True,113 min,28 Days Later...,movie,http://www.28dayslaterthemovie.co.uk/main.html,Alex Garland,2002,tt0289043,7.6,"307,445",certified,219
13,"Tommy Lee Jones, Will Smith, Rip Torn, Lara Flynn Boyle",4 wins & 12 nominations.,"$190,400,000.00",USA,26 Nov 2002,Barry Sonnenfeld,"Action, Adventure, Comedy",English,49,Agent J needs help so he is sent to find Agent K and restore his memory.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_SX300.jpg,Columbia Pictures,PG-13,03 Jul 2002,True,88 min,Men in Black II,movie,http://www.sonypictures.com/movies/meninblack/,"Lowell Cunningham (comic book ""Malibu Comics""), Robert Gordon (story), Robert Gordon (screenplay), Barry Fanaro (screenplay)",2002,tt0120912,6.1,"277,032",rotten,194
14,"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah",4 wins & 2 nominations.,"$41,090,572.00",USA,09 Jul 2002,Adam Shankman,"Drama, Romance",English,35,"The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzU3NTYxM2MtNjViMS00YmNlLWEwM2MtYWI2MzgzNTkxODFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Bros. Pictures,PG,25 Jan 2002,True,101 min,A Walk to Remember,movie,http://awalktoremember.warnerbros.com,"Nicholas Sparks (novel), Karen Janszen (screenplay)",2002,tt0281358,7.4,"169,119",rotten,103
15,"Eminem, Kim Basinger, Mekhi Phifer, Brittany Murphy",Won 1 Oscar. Another 12 wins & 21 nominations.,"$116,638,030.00","USA, Germany",18 Mar 2003,Curtis Hanson,"Drama, Music",English,77,"A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.",https://images-na.ssl-images-amazon.com/images/M/MV5BOWI3MDIzZmYtN2Y3MC00YTljLWFiYmYtNWIzMjg1ZWQ1ODlhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Universal Pictures,R,08 Nov 2002,True,110 min,8 Mile,movie,http://www.8-mile.com/,Scott Silver,2002,tt0298203,7.0,"196,318",certified,206
16,"Monica Bellucci, Vincent Cassel, Albert Dupontel, Jo Prestia",3 wins & 9 nominations.,"$573,018.00",France,05 Aug 2003,Gaspar Noé,"Crime, Drama, Mystery","French, Spanish, Italian, English",51,Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzcyNjcwNzg2Nl5BMl5BanBnXkFtZTYwNzA5Mzc2._V1_SX300.jpg,Mars Films,NOT RATED,22 May 2002,True,97 min,Irreversible,movie,http://www.irreversiblethemovie.com,Gaspar Noé,2002,tt0290673,7.4,"91,061",rotten,120
17,"Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin",3 wins & 30 nominations.,"$227,935,522.00",USA,07 Jan 2003,M. Night Shyamalan,"Drama, Mystery, Sci-Fi","English, Portuguese",59,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,https://images-na.ssl-images-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SX300.jpg,Buena Vista Distribution Compa,PG-13,02 Aug 2002,True,106 min,Signs,movie,http://bventertainment.go.com/movies/signs/index.html,M. Night Shyamalan,2002,tt0286106,6.7,"279,433",certified,228
18,"Jim Caviezel, Guy Pearce, Richard Harris, James Frain",N/A,"$54,111,443.00","UK, USA, Ireland",10 Sep 2002,Kevin Reynolds,"Action, Adventure, Drama",English,61,"A young man, falsely imprisoned by his jealous ""friend,"" escapes and uses a hidden treasure to exact his revenge.",https://images-na.ssl-images-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Touchstone Pictures,PG-13,25 Jan 2002,True,131 min,The Count of Monte Cristo,movie,http://bventertainment.go.com/movies/montecristo,"Alexandre Dumas père (novel), Jay Wolpert (screenplay)",2002,tt0245844,7.7,"107,999",fresh,143
19,"James Spader, Maggie Gyllenhaal, Jeremy Davies, Lesley Ann Warren",Nominated for 1 Golden Globe. Another 15 wins & 25 nominations.,"$3,806,471.00",USA,01 Apr 2003,Steven Shainberg,"Comedy, Drama, Romance",English,63,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODIzMTQ4M15BMl5BanBnXkFtZTYwMDgwNDA3._V1_SX300.jpg,Lions Gate,R,11 Oct 2002,True,104 min,Secretary,movie,http://www.secretarythemovie.com/,"Erin Cressida Wilson (screenplay), Mary Gaitskill (short story), Steven Shainberg (story adaptation), Erin Cressida Wilson (story adaptation)",2002,tt0274812,7.1,"70,178",certified,146
20,"Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson",4 wins & 13 nominations.,"$141,134,092.00",USA,31 Dec 2002,Rob Cohen,"Action, Adventure, Thriller","English, German, Spanish, Russian, Czech",48,"An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzZjZmM1ZDctNDhlZi00Mzk1LWFjNWItYzIxNGY2OWYzYjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Columbia Pictures,PG-13,09 Aug 2002,True,124 min,xXx,movie,http://www.sonypictures.com/movies/triplex/,Rich Wilkes,2002,tt0295701,5.8,"149,273",rotten,178
21,"Sandra Bullock, Hugh Grant, Alicia Witt, Dana Ivey",2 wins & 3 nominations.,"$93,300,000.00","USA, Australia",29 Apr 2003,Marc Lawrence,"Comedy, Romance",English,42,"A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MTYzNTk5Nl5BMl5BanBnXkFtZTYwMTUyMzE3._V1_SX300.jpg,Warner Bros.,PG-13,20 Dec 2002,True,101 min,Two Weeks Notice,movie,http://twoweeksnoticemovie.warnerbros.com,Marc Lawrence,2002,tt0313737,6.1,"88,622",rotten,121
22,"Ewan McGregor, Natalie Portman, Hayden Christensen, Christopher Lee",Nominated for 1 Oscar. Another 16 wins & 53 nominations.,"$307,900,000.00",USA,12 Nov 2002,George Lucas,"Action, Adventure, Fantasy",English,54,"Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé, while Obi-Wan investigates an assassination attempt on the Senator and discovers a secret clone army crafted for the Jedi.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDRkYzA4OGYtOTBjYy00YzFiLThhYmYtMWUzMDBmMmZkM2M3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,20th Century Fox,PG,16 May 2002,True,142 min,Star Wars: Episode II - Attack of the Clones,movie,http://www.starwars.com/episode-ii/,"George Lucas (screenplay), Jonathan Hales (screenplay), George Lucas (story by)",2002,tt0121765,6.7,"487,639",fresh,244
23,"Matt Damon, Franka Potente, Chris Cooper, Clive Owen",3 wins & 5 nominations.,"$121,500,000.00","USA, Germany, Czech Republic",21 Jan 2003,Doug Liman,"Action, Mystery, Thriller","English, French, German, Dutch, Italian",68,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and regain his memory.",https://images-na.ssl-images-amazon.com/images/M/MV5BM2JkNGU0ZGMtZjVjNS00NjgyLWEyOWYtZmRmZGQyN2IxZjA2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Universal Pictures,PG-13,14 Jun 2002,True,119 min,The Bourne Identity,movie,http://www.thebourneidentity.com/,"Tony Gilroy (screenplay), W. Blake Herron (screenplay), Robert Ludlum (novel)",2002,tt0258463,7.9,"425,184",certified,186
24,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam",1 win & 9 nominations.,"$95,308,367.00",USA,17 Sep 2002,David Fincher,"Crime, Drama, Thriller",English,65,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.",https://images-na.ssl-images-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Sony Pictures,R,29 Mar 2002,True,112 min,Panic Room,movie,http://www.spe.sony.com/movies/panicroom,David Koepp,2002,tt0258000,6.8,"213,508",certified,182
25,"Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard, Linda Cardellini",3 wins & 8 nominations.,"$153,300,000.00","USA, Australia",08 Oct 2002,Raja Gosnell,"Adventure, Comedy, Family",English,35,"After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_SX300.jpg,Warner Bros. Pictures,PG,14 Jun 2002,True,86 min,Scooby-Doo,movie,http://promo.warnerbros.com/scoobydoo/home.html,"James Gunn (screenplay), Craig Titley (story), James Gunn (story), William Hanna (characters), Joseph Barbera (characters)",2002,tt0267913,4.9,"74,273",rotten,143
26,"Mel Gibson, Madeleine Stowe, Greg Kinnear, Sam Elliott",2 wins & 5 nominations.,"$78,064,284.00","USA, Germany",20 Aug 2002,Randall Wallace,"Action, Drama, History","English, Vietnamese, French",65,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDdmN2VmNmYtOGExNC00MmE4LTliOTUtOGMzMzFhMTNlOTM1L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,R,01 Mar 2002,True,138 min,We Were Soldiers,movie,http://www.weweresoldiers.com,"Harold G. Moore (book), Joseph L. Galloway (book), Randall Wallace (screenplay)",2002,tt0277434,7.1,"107,019",fresh,144
27,"Al Pacino, Martin Donovan, Oliver 'Ole' Zemen, Hilary Swank",1 win & 10 nominations.,"$67,300,000.00","USA, Canada",15 Oct 2002,Christopher Nolan,"Drama, Mystery, Thriller",English,78,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,https://images-na.ssl-images-amazon.com/images/M/MV5BYzlkZTEyYjUtMTY5NS00ZjU0LTk5OTYtM2M0ZDg1NmNjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Bros. Pictures,R,24 May 2002,True,118 min,Insomnia,movie,http://insomniamovie.warnerbros.com,"Hillary Seitz (screenplay), Nikolaj Frobenius, Erik Skjoldbjærg",2002,tt0278504,7.2,"226,342",certified,200
28,"Rob Schneider, Anna Faris, Matthew Lawrence, Eric Christian Olsen",4 nominations.,N/A,USA,25 Jan 2005,Tom Brady,"Comedy, Fantasy",English,29,"An attractive and popular teenager who is mean-spirited toward others finds herself in the body of an older man, and must find a way to get back to her original body.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzY1NTAzNTA3Ml5BMl5BanBnXkFtZTYwMDA5Mzc3._V1_SX300.jpg,Buena Vista Distribution Compa,PG-13,13 Dec 2002,True,104 min,The Hot Chick,movie,http://touchstonepictures.go.com/hotchick/index.html?CMP=IL10283,"Tom Brady, Rob Schneider",2002,tt0302640,5.5,"76,629",rotten,83
29,"Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel",4 wins & 10 nominations.,"$92,930,005.00","Germany, USA",01 Apr 2003,Brett Ratner,"Crime, Drama, Thriller","English, French",60,"A retired FBI agent with psychological gifts is assigned to help track down ""The Tooth Fairy"", a mysterious serial killer; aiding him is imprisoned criminal genius Hannibal ""The Cannibal"" Lecter.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_SX300.jpg,Universal Pictures,R,04 Oct 2002,True,124 min,Red Dragon,movie,http://www.reddragonmovie.com/,"Thomas Harris (novel), Ted Tally (screenplay)",2002,tt0289765,7.2,"209,324",fresh,185
30,"Pierce Brosnan, Halle Berry, Toby Stephens, Rosamund Pike",Nominated for 1 Golden Globe. Another 6 wins & 34 nominations.,"$160,201,106.00","UK, USA",03 Jun 2003,Lee Tamahori,"Action, Adventure, Thriller","English, Korean, Cantonese, Spanish, German, Icelandic, Italian",56,James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul who is funding the development of an international space weapon.,https://images-na.ssl-images-amazon.com/images/M/MV5BODNkYmIwYTMtYzdhNy00YWE3LThkYmEtNzA5ZTE5YmVjYzZlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,MGM Pictures,PG-13,22 Nov 2002,True,133 min,Die Another Day,movie,http://www.jamesbond.com/,"Ian Fleming (characters), Neal Purvis, Robert Wade",2002,tt0246460,6.1,"174,376",rotten,215
31,"Reese Witherspoon, Josh Lucas, Patrick Dempsey, Candice Bergen",3 wins & 6 nominations.,"$127,214,072.00",USA,04 Feb 2003,Andy Tennant,"Comedy, Romance",English,45,"A young woman who's reinvented herself as a New York socialite must return home to Alabama to obtain a divorce from her husband, after seven years of separation.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_SX300.jpg,Buena Vista Distribution Compa,PG-13,27 Sep 2002,True,108 min,Sweet Home Alabama,movie,http://www.sweet-home-alabama.com/,"Douglas J. Eboch (story), C. Jay Cox (screenplay)",2002,tt0256415,6.2,"86,345",rotten,157
32,"Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers, Anupam Kher",Nominated for 1 Golden Globe. Another 17 wins & 19 nominations.,"$32,441,165.00","UK, Germany, USA",30 Sep 2003,Gurinder Chadha,"Comedy, Drama, Romance","English, Panjabi, Hindi, German",66,The daughter of orthodox Sikh rebels against her parents' traditionalism and joins a football team.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1Njk5NjczM15BMl5BanBnXkFtZTYwNjc2NTQ3._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,01 Aug 2003,True,112 min,Bend It Like Beckham,movie,http://www.foxsearchlight.com/benditlikebeckham,"Gurinder Chadha, Guljit Bindra, Paul Mayeda Berges",2002,tt0286499,6.7,"91,812",certified,150
33,"Diane Lane, Erik Per Sullivan, Richard Gere, Olivier Martinez",Nominated for 1 Oscar. Another 3 wins & 13 nominations.,"$52,655,427.00","USA, Germany, France",17 Dec 2002,Adrian Lyne,"Drama, Thriller","English, French",63,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTQzZTE2N2QtM2QwMS00ZjUwLTg4ZDEtYjJiOTMwZjYxODJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20th Century Fox,R,10 May 2002,True,124 min,Unfaithful,movie,http://www.unfaithfulmovie.com,"Claude Chabrol (film ""La Femme infidèle""), Alvin Sargent (screenplay), William Broyles Jr. (screenplay)",2002,tt0250797,6.7,"65,048",rotten,161
34,"Yuet Sang Chin, Doo Hee Jang, Ho Kon Kim, Eddy Ko",N/A,N/A,Hong Kong,27 Jun 2000,John Woo,"Action, Drama, War","Cantonese, English, Thai, Vietnamese",N/A,"The Thai government hires a group of Chinese mercenaries to capture a powerful drug lord from the Golden Triangle. The mercenaries manage to capture the drug lord, but soon find themselves ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MzA0MDI5OV5BMl5BanBnXkFtZTcwNDYzMTMyMQ@@._V1_SX300.jpg,Paragon Films,N/A,05 Sep 1986,True,82 min,Ying xiong wu lei,movie,N/A,John Woo,1986,tt0092264,6.2,792,N/A,N/A
35,"Daveigh Chase, Chris Sanders, Tia Carrere, David Ogden Stiers",Nominated for 1 Oscar. Another 10 wins & 27 nominations.,"$145,771,527.00",USA,03 Dec 2002,"Dean DeBlois, Chris Sanders","Animation, Adventure, Comedy","English, Hawaiian",73,A Hawaiian girl adopts an unusual pet who is actually a notorious extra-terrestrial fugitive from the law.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwOTU5MTA2M15BMl5BanBnXkFtZTYwMjYyNTc3._V1_SX300.jpg,Buena Vista Distribution Compa,PG,21 Jun 2002,True,85 min,Lilo & Stitch,movie,http://disney.go.com/disneypictures/liloandstitch,"Chris Sanders (idea), Chris Sanders, Dean DeBlois",2002,tt0275847,7.2,"124,118",certified,145
36,"Nicole Kidman, Julianne Moore, Meryl Streep, Stephen Dillane",Won 1 Oscar. Another 41 wins & 121 nominations.,"$41,465,765.00","USA, UK",24 Jun 2003,Stephen Daldry,"Drama, Romance",English,81,"The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MDQyNjM2OF5BMl5BanBnXkFtZTcwMjQxOTAzMw@@._V1_SX300.jpg,Miramax Films,PG-13,14 Feb 2003,True,114 min,The Hours,movie,http://www.thehoursmovie.com/home.php,"Michael Cunningham (novel), David Hare (screenplay)",2002,tt0274558,7.6,"104,886",certified,187
